order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country,line_total
O35470,C0030,2023-07-05,P004,Laptop,Electronics,5,427.6,East,India,2138.0
O94498,C0141,2023-03-16,P009,Phone,Electronics,3,339.13,West,India,1017.39
O35875,C0186,2024-08-17,P005,Mouse,Electronics,4,476.25,North,India,1905.0
O97988,C0168,2023-08-29,P006,Keyboard,Electronics,1,149.72,South,India,149.72
O51652,C0125,2024-04-06,P002,Butter,Food,3,312.01,South,India,936.03
O84128,C0146,2024-01-09,P005,Mouse,Electronics,3,479.74,South,India,1439.22
O51053,C0064,2023-08-15,P003,Milk,Food,4,145.57,North,India,582.28
O99073,C0188,2023-12-06,P006,Keyboard,Electronics,4,236.8,South,India,947.2
O73828,C0142,2023-04-22,P006,Keyboard,Electronics,2,326.32,East,India,652.64
O28350,C0138,2023-07-21,P002,Butter,Food,3,369.44,East,India,1108.32
O12441,C0130,2024-10-08,P002,Butter,Food,1,408.19,North,India,408.19
O87337,C0055,2023-02-07,P010,Notebook,Stationery,5,137.7,West,India,688.5
O95709,C0199,2023-06-02,P009,Phone,Electronics,3,202.32,West,India,606.96
O27548,C0119,2024-05-28,P010,Notebook,Stationery,5,54.37,East,India,271.84999999999997
O96858,C0062,2024-09-20,P006,Keyboard,Electronics,2,381.03,North,India,762.06
O30869,C0046,2024-08-02,P003,Milk,Food,5,333.11,West,India,1665.5500000000002
O57028,C0011,2023-08-13,P003,Milk,Food,4,123.56,West,India,494.24
O40673,C0011,2024-11-15,P005,Mouse,Electronics,2,263.76,East,India,527.52
O71561,C0117,2023-02-17,P006,Keyboard,Electronics,1,490.49,West,India,490.49
O78337,C0163,2023-10-08,P006,Keyboard,Electronics,3,293.53,North,India,880.5899999999999
O59369,C0168,2024-01-23,P010,Notebook,Stationery,3,297.96,South,India,893.8799999999999
O59326,C0058,2024-06-12,P002,Butter,Food,4,182.92,East,India,731.68
O73191,C0155,2023-01-07,P006,Keyboard,Electronics,5,442.2,West,India,2211.0
O40145,C0020,2024-06-10,P008,Shoes,Clothing,3,113.64,South,India,340.92
O57477,C0155,2023-05-02,P003,Milk,Food,2,213.16,South,India,426.32
O73113,C0173,2024-05-05,P006,Keyboard,Electronics,4,113.24,North,India,452.96
O12942,C0063,2023-02-14,P003,Milk,Food,2,291.01,West,India,582.02
O92515,C0132,2023-02-10,P003,Milk,Food,5,81.96,South,India,409.79999999999995
O33597,C0133,2024-02-20,P003,Milk,Food,5,484.93,East,India,2424.65
O21239,C0056,2024-04-04,P001,Bread,Food,5,496.46,East,India,2482.2999999999997
O38752,C0106,2024-09-07,P008,Shoes,Clothing,2,399.36,South,India,798.72
O31983,C0186,2024-12-03,P003,Milk,Food,3,461.95,East,India,1385.85
O40122,C0097,2024-01-30,P010,Notebook,Stationery,2,63.2,North,India,126.4
O29603,C0156,2023-04-09,P004,Laptop,Electronics,2,243.18,West,India,486.36
O79655,C0129,2023-05-01,P010,Notebook,Stationery,1,246.3,North,India,246.3
O98940,C0167,2024-03-17,P003,Milk,Food,5,216.14,North,India,1080.6999999999998
O40079,C0124,2024-01-26,P001,Bread,Food,3,298.63,West,India,895.89
O65769,C0035,2023-09-18,P010,Notebook,Stationery,4,385.27,North,India,1541.08
O88419,C0140,2024-02-23,P002,Butter,Food,3,102.62,East,India,307.86
O78126,C0002,2024-01-20,P001,Bread,Food,2,347.01,North,India,694.02
O57483,C0028,2023-06-08,P006,Keyboard,Electronics,4,329.27,West,India,1317.08
O80268,C0109,2024-08-01,P005,Mouse,Electronics,3,309.82,East,India,929.46
O64162,C0142,2024-07-24,P007,Shirt,Clothing,4,97.57,South,India,390.28
O43263,C0079,2024-08-14,P009,Phone,Electronics,3,389.36,West,India,1168.08
O96413,C0031,2023-08-24,P007,Shirt,Clothing,4,393.72,South,India,1574.88
O38109,C0131,2024-02-15,P003,Milk,Food,3,402.42,North,India,1207.26
O31068,C0100,2024-10-13,P010,Notebook,Stationery,1,404.14,North,India,404.14
O88675,C0112,2023-04-01,P003,Milk,Food,1,138.92,West,India,138.92
O89826,C0010,2024-01-29,P006,Keyboard,Electronics,4,310.84,North,India,1243.36
O88311,C0015,2023-06-29,P009,Phone,Electronics,4,225.1,East,India,900.4
O35525,C0009,2024-09-05,P004,Laptop,Electronics,5,262.75,East,India,1313.75
O98345,C0010,2024-01-04,P004,Laptop,Electronics,2,330.96,South,India,661.92
O46167,C0200,2024-02-14,P003,Milk,Food,3,338.13,North,India,1014.39
O77861,C0004,2024-12-21,P007,Shirt,Clothing,1,460.4,South,India,460.4
O83284,C0150,2023-12-23,P009,Phone,Electronics,3,482.01,East,India,1446.03
O89477,C0050,2024-04-10,P005,Mouse,Electronics,4,291.7,South,India,1166.8
O63363,C0130,2023-04-20,P005,Mouse,Electronics,5,45.47,South,India,227.35
O25336,C0132,2023-09-21,P005,Mouse,Electronics,5,408.44,East,India,2042.2
O68034,C0097,2024-07-30,P010,Notebook,Stationery,4,387.28,East,India,1549.12
O99337,C0118,2024-08-23,P006,Keyboard,Electronics,1,246.17,West,India,246.17
O60157,C0163,2023-08-14,P005,Mouse,Electronics,2,402.08,North,India,804.16
O77699,C0138,2023-01-10,P007,Shirt,Clothing,3,131.65,East,India,394.95000000000005
O98302,C0192,2023-12-17,P002,Butter,Food,1,281.73,West,India,281.73
O51139,C0091,2023-08-12,P003,Milk,Food,5,141.85,West,India,709.25
O36170,C0061,2023-09-05,P004,Laptop,Electronics,3,111.32,West,India,333.96
O91080,C0092,2023-06-09,P004,Laptop,Electronics,1,68.74,South,India,68.74
O90455,C0002,2024-07-08,P002,Butter,Food,1,425.53,West,India,425.53
O74532,C0148,2023-10-09,P006,Keyboard,Electronics,4,99.61,East,India,398.44
O62150,C0057,2024-08-13,P009,Phone,Electronics,2,36.53,East,India,73.06
O80879,C0009,2024-05-29,P007,Shirt,Clothing,3,202.92,West,India,608.76
O25776,C0179,2024-06-14,P003,Milk,Food,4,164.67,West,India,658.68
O98356,C0054,2024-01-24,P001,Bread,Food,5,59.37,North,India,296.84999999999997
O34530,C0141,2023-09-27,P006,Keyboard,Electronics,2,142.01,East,India,284.02
O57962,C0048,2024-05-25,P010,Notebook,Stationery,4,113.16,East,India,452.64
O62506,C0072,2024-04-06,P006,Keyboard,Electronics,2,289.99,East,India,579.98
O23090,C0185,2023-10-04,P010,Notebook,Stationery,2,282.12,South,India,564.24
O29116,C0190,2023-06-03,P007,Shirt,Clothing,4,404.78,South,India,1619.12
O75483,C0035,2024-10-07,P003,Milk,Food,5,271.65,West,India,1358.25
O49326,C0065,2024-07-29,P006,Keyboard,Electronics,5,33.38,West,India,166.9
O17869,C0056,2023-09-18,P002,Butter,Food,4,421.1,South,India,1684.4
O53864,C0067,2024-01-05,P002,Butter,Food,3,284.57,West,India,853.71
O12599,C0106,2023-05-05,P005,Mouse,Electronics,3,435.01,East,India,1305.03
O85609,C0148,2024-10-27,P010,Notebook,Stationery,5,95.52,South,India,477.59999999999997
O52610,C0173,2024-06-06,P005,Mouse,Electronics,4,389.62,East,India,1558.48
O59947,C0158,2023-10-21,P008,Shoes,Clothing,4,319.54,North,India,1278.16
O93962,C0087,2024-03-07,P003,Milk,Food,5,290.1,South,India,1450.5
O31233,C0088,2023-08-22,P002,Butter,Food,3,165.27,North,India,495.81000000000006
O89349,C0166,2024-02-09,P005,Mouse,Electronics,3,444.97,East,India,1334.91
O64262,C0043,2023-07-08,P006,Keyboard,Electronics,1,71.27,West,India,71.27
O20494,C0054,2023-06-20,P004,Laptop,Electronics,4,60.47,East,India,241.88
O81884,C0014,2023-01-27,P002,Butter,Food,4,266.75,West,India,1067.0
O44400,C0159,2023-06-09,P002,Butter,Food,1,330.87,North,India,330.87
O40062,C0064,2023-10-18,P007,Shirt,Clothing,4,316.98,East,India,1267.92
O13744,C0009,2024-11-10,P003,Milk,Food,3,431.58,South,India,1294.74
O71235,C0139,2023-10-06,P006,Keyboard,Electronics,5,227.97,West,India,1139.85
O87441,C0153,2024-04-12,P009,Phone,Electronics,5,223.14,South,India,1115.6999999999998
O55504,C0124,2024-07-06,P009,Phone,Electronics,2,404.31,East,India,808.62
O57943,C0106,2023-09-24,P008,Shoes,Clothing,2,158.75,East,India,317.5
O55073,C0074,2024-04-25,P001,Bread,Food,5,14.08,South,India,70.4
O49270,C0003,2024-03-16,P008,Shoes,Clothing,3,302.53,West,India,907.5899999999999
O34716,C0106,2024-07-28,P001,Bread,Food,4,203.43,East,India,813.72
O59592,C0057,2023-09-27,P003,Milk,Food,1,216.9,West,India,216.9
O47313,C0167,2024-06-28,P004,Laptop,Electronics,3,212.32,East,India,636.96
O27907,C0075,2023-04-24,P002,Butter,Food,4,312.69,South,India,1250.76
O34613,C0083,2023-01-20,P005,Mouse,Electronics,2,34.32,West,India,68.64
O34371,C0027,2023-10-16,P009,Phone,Electronics,3,71.27,North,India,213.81
O40514,C0024,2023-06-04,P008,Shoes,Clothing,1,251.85,North,India,251.85
O50838,C0128,2024-01-16,P006,Keyboard,Electronics,4,351.5,West,India,1406.0
O20515,C0193,2023-05-30,P001,Bread,Food,1,140.59,East,India,140.59
O81197,C0121,2023-07-05,P007,Shirt,Clothing,2,448.89,North,India,897.78
O11653,C0032,2023-09-12,P005,Mouse,Electronics,4,387.9,West,India,1551.6
O14392,C0051,2024-04-16,P008,Shoes,Clothing,1,265.36,South,India,265.36
O61003,C0175,2023-11-16,P004,Laptop,Electronics,3,87.72,West,India,263.15999999999997
O43202,C0124,2024-10-15,P001,Bread,Food,3,107.37,North,India,322.11
O24801,C0061,2024-10-10,P001,Bread,Food,4,169.01,South,India,676.04
O86637,C0031,2024-02-10,P003,Milk,Food,2,14.38,East,India,28.76
O88146,C0040,2024-01-16,P001,Bread,Food,1,131.87,West,India,131.87
O99908,C0159,2023-12-13,P008,Shoes,Clothing,1,39.29,North,India,39.29
O26492,C0125,2023-08-27,P003,Milk,Food,3,491.02,North,India,1473.06
O35292,C0006,2024-12-06,P006,Keyboard,Electronics,4,185.5,West,India,742.0
O15175,C0125,2024-12-24,P003,Milk,Food,4,283.92,East,India,1135.68
O34874,C0146,2023-07-11,P009,Phone,Electronics,5,180.36,West,India,901.8000000000001
O88470,C0142,2023-06-14,P008,Shoes,Clothing,1,270.26,East,India,270.26
O44517,C0139,2024-01-11,P008,Shoes,Clothing,4,10.35,East,India,41.4
O34318,C0005,2024-09-26,P009,Phone,Electronics,3,390.25,West,India,1170.75
O18302,C0169,2024-07-05,P004,Laptop,Electronics,4,103.04,East,India,412.16
O90352,C0073,2023-11-27,P008,Shoes,Clothing,4,324.04,South,India,1296.16
O78576,C0169,2023-03-10,P002,Butter,Food,1,419.24,North,India,419.24
O14099,C0052,2023-04-20,P003,Milk,Food,4,103.89,South,India,415.56
O96235,C0126,2024-06-22,P001,Bread,Food,5,353.64,West,India,1768.1999999999998
O58018,C0057,2024-09-12,P005,Mouse,Electronics,1,16.41,North,India,16.41
O20480,C0120,2024-10-16,P004,Laptop,Electronics,1,186.85,West,India,186.85
O17641,C0158,2023-09-30,P007,Shirt,Clothing,5,29.92,East,India,149.60000000000002
O20215,C0056,2024-06-15,P002,Butter,Food,1,59.6,East,India,59.6
O34832,C0050,2024-06-22,P004,Laptop,Electronics,2,289.31,West,India,578.62
O23829,C0197,2024-10-15,P003,Milk,Food,5,185.4,West,India,927.0
O23644,C0043,2023-07-04,P008,Shoes,Clothing,5,206.76,West,India,1033.8
O79979,C0154,2024-03-29,P006,Keyboard,Electronics,3,452.22,South,India,1356.66
O58722,C0106,2024-10-10,P009,Phone,Electronics,4,414.82,East,India,1659.28
O83812,C0140,2023-08-08,P006,Keyboard,Electronics,4,385.2,South,India,1540.8
O69297,C0115,2024-02-11,P005,Mouse,Electronics,1,365.89,East,India,365.89
O77844,C0035,2023-11-06,P005,Mouse,Electronics,1,157.16,North,India,157.16
O51275,C0006,2024-12-07,P004,Laptop,Electronics,3,460.36,South,India,1381.08
O22358,C0010,2024-04-16,P009,Phone,Electronics,3,86.49,South,India,259.46999999999997
O86304,C0064,2023-08-27,P005,Mouse,Electronics,3,407.43,East,India,1222.29
O84588,C0056,2023-03-21,P002,Butter,Food,3,398.52,West,India,1195.56
O85527,C0025,2024-09-01,P003,Milk,Food,3,28.31,West,India,84.92999999999999
O20286,C0200,2023-02-27,P010,Notebook,Stationery,3,180.49,West,India,541.47
O25799,C0198,2023-08-21,P007,Shirt,Clothing,5,465.04,West,India,2325.2000000000003
O49948,C0135,2023-02-12,P007,Shirt,Clothing,3,274.57,North,India,823.71
O75850,C0179,2023-08-15,P003,Milk,Food,2,34.75,East,India,69.5
O88005,C0148,2024-05-31,P007,Shirt,Clothing,1,118.82,West,India,118.82
O29400,C0034,2023-12-11,P005,Mouse,Electronics,1,243.17,West,India,243.17
O44413,C0022,2024-02-13,P001,Bread,Food,5,222.9,West,India,1114.5
O73035,C0144,2023-07-22,P003,Milk,Food,4,203.71,South,India,814.84
O83553,C0158,2024-06-20,P010,Notebook,Stationery,2,128.73,South,India,257.46
O52390,C0176,2024-08-12,P005,Mouse,Electronics,1,65.14,West,India,65.14
O57876,C0090,2023-07-15,P007,Shirt,Clothing,3,178.82,West,India,536.46
O32184,C0090,2024-09-23,P001,Bread,Food,4,315.36,East,India,1261.44
O40603,C0052,2024-12-02,P008,Shoes,Clothing,3,86.44,North,India,259.32
O17148,C0063,2024-09-27,P002,Butter,Food,2,435.69,North,India,871.38
O54993,C0178,2023-04-24,P005,Mouse,Electronics,3,230.53,North,India,691.59
O37395,C0190,2024-07-04,P001,Bread,Food,2,109.86,East,India,219.72
O81932,C0124,2024-09-29,P009,Phone,Electronics,2,350.58,East,India,701.16
O86415,C0170,2024-06-23,P001,Bread,Food,1,135.17,West,India,135.17
O36305,C0179,2024-09-24,P001,Bread,Food,3,36.01,East,India,108.03
O60940,C0170,2023-10-05,P001,Bread,Food,3,433.5,North,India,1300.5
O95119,C0099,2023-08-25,P001,Bread,Food,4,259.18,East,India,1036.72
O73525,C0153,2024-06-28,P002,Butter,Food,1,101.34,East,India,101.34
O83490,C0183,2023-01-23,P009,Phone,Electronics,1,131.22,West,India,131.22
O53721,C0126,2024-02-07,P009,Phone,Electronics,2,19.0,East,India,38.0
O91950,C0078,2023-08-30,P006,Keyboard,Electronics,5,145.18,East,India,725.9000000000001
O60747,C0008,2024-07-22,P001,Bread,Food,3,120.54,East,India,361.62
O96105,C0036,2023-03-31,P006,Keyboard,Electronics,4,265.15,West,India,1060.6
O64700,C0062,2024-08-09,P010,Notebook,Stationery,2,218.97,South,India,437.94
O68873,C0139,2023-05-15,P005,Mouse,Electronics,2,329.71,East,India,659.42
O28102,C0080,2024-12-06,P010,Notebook,Stationery,5,455.69,South,India,2278.45
O96013,C0145,2023-06-11,P007,Shirt,Clothing,3,43.23,South,India,129.69
O34134,C0082,2023-05-30,P009,Phone,Electronics,1,385.06,North,India,385.06
O49760,C0114,2024-10-14,P007,Shirt,Clothing,3,84.46,West,India,253.38
O27241,C0048,2023-01-27,P004,Laptop,Electronics,5,312.3,North,India,1561.5
O88166,C0060,2023-08-25,P010,Notebook,Stationery,1,186.04,South,India,186.04
O75840,C0155,2024-04-25,P008,Shoes,Clothing,3,100.15,South,India,300.45000000000005
O72108,C0036,2023-06-17,P007,Shirt,Clothing,2,120.87,West,India,241.74
O45370,C0106,2023-08-16,P007,Shirt,Clothing,2,381.31,North,India,762.62
O67577,C0158,2024-05-16,P002,Butter,Food,3,434.72,South,India,1304.16
O63066,C0199,2023-02-12,P004,Laptop,Electronics,5,370.31,West,India,1851.55
O61662,C0157,2024-08-08,P007,Shirt,Clothing,5,272.72,East,India,1363.6000000000001
O69193,C0117,2023-02-13,P001,Bread,Food,2,264.16,North,India,528.32
O83098,C0100,2024-06-12,P007,Shirt,Clothing,1,103.03,North,India,103.03
O49918,C0199,2023-10-20,P008,Shoes,Clothing,4,91.58,West,India,366.32
O77760,C0037,2024-04-19,P005,Mouse,Electronics,4,54.32,North,India,217.28
O33562,C0200,2024-08-22,P009,Phone,Electronics,5,76.3,North,India,381.5
O69098,C0007,2023-07-03,P007,Shirt,Clothing,4,299.25,East,India,1197.0
O21820,C0065,2023-11-28,P004,Laptop,Electronics,2,362.0,West,India,724.0
O24963,C0181,2024-04-05,P002,Butter,Food,3,51.8,North,India,155.39999999999998
O59634,C0141,2024-01-25,P007,Shirt,Clothing,1,386.45,South,India,386.45
O31249,C0038,2023-07-03,P006,Keyboard,Electronics,1,215.6,South,India,215.6
O47851,C0161,2023-07-05,P005,Mouse,Electronics,1,450.29,West,India,450.29
O91600,C0196,2023-09-17,P004,Laptop,Electronics,1,234.73,North,India,234.73
O89689,C0127,2023-09-01,P008,Shoes,Clothing,2,298.54,North,India,597.08
O63759,C0114,2023-03-23,P008,Shoes,Clothing,5,304.05,West,India,1520.25
O91233,C0161,2024-07-24,P004,Laptop,Electronics,2,33.97,East,India,67.94
O95626,C0090,2023-02-07,P003,Milk,Food,2,428.38,North,India,856.76
O53399,C0023,2023-02-20,P010,Notebook,Stationery,1,214.31,East,India,214.31
O98092,C0073,2024-09-17,P003,Milk,Food,5,290.42,South,India,1452.1000000000001
O69682,C0192,2024-08-15,P009,Phone,Electronics,3,466.43,South,India,1399.29
O52312,C0095,2024-01-24,P002,Butter,Food,1,381.64,East,India,381.64
O48382,C0121,2023-05-18,P009,Phone,Electronics,1,350.36,North,India,350.36
O79081,C0106,2024-06-21,P005,Mouse,Electronics,2,350.96,East,India,701.92
O24326,C0147,2024-10-06,P010,Notebook,Stationery,5,493.72,North,India,2468.6000000000004
O65974,C0156,2023-11-21,P008,Shoes,Clothing,3,267.44,East,India,802.3199999999999
O27001,C0158,2024-07-30,P010,Notebook,Stationery,4,264.66,East,India,1058.64
O33580,C0157,2023-08-27,P008,Shoes,Clothing,3,489.84,West,India,1469.52
O13143,C0120,2024-10-02,P001,Bread,Food,1,371.36,North,India,371.36
O64269,C0012,2023-12-08,P004,Laptop,Electronics,3,284.6,West,India,853.8000000000001
O93967,C0052,2024-12-07,P004,Laptop,Electronics,3,134.66,North,India,403.98
O49358,C0130,2024-07-17,P002,Butter,Food,3,385.85,East,India,1157.5500000000002
O54742,C0102,2024-08-05,P002,Butter,Food,5,480.46,East,India,2402.2999999999997
O53321,C0087,2024-11-19,P003,Milk,Food,4,458.92,South,India,1835.68
O73110,C0040,2024-10-04,P001,Bread,Food,4,447.11,South,India,1788.44
O70616,C0106,2023-02-27,P009,Phone,Electronics,5,156.68,East,India,783.4000000000001
O37297,C0148,2024-12-02,P006,Keyboard,Electronics,3,401.77,North,India,1205.31
O29569,C0072,2023-02-01,P006,Keyboard,Electronics,3,491.97,North,India,1475.91
O84839,C0156,2024-02-03,P009,Phone,Electronics,2,301.64,South,India,603.28
O14145,C0070,2024-02-28,P005,Mouse,Electronics,1,253.56,East,India,253.56
O69232,C0078,2023-08-10,P004,Laptop,Electronics,5,158.14,East,India,790.6999999999999
O14901,C0200,2023-07-26,P002,Butter,Food,1,227.45,East,India,227.45
O75543,C0040,2023-07-14,P001,Bread,Food,3,462.58,West,India,1387.74
O52904,C0037,2023-04-11,P009,Phone,Electronics,5,341.59,East,India,1707.9499999999998
O14791,C0118,2024-02-01,P003,Milk,Food,5,66.76,South,India,333.8
O87894,C0023,2023-12-08,P005,Mouse,Electronics,4,445.7,North,India,1782.8
O12946,C0148,2023-11-16,P002,Butter,Food,2,167.23,East,India,334.46
O46261,C0137,2023-11-23,P004,Laptop,Electronics,4,338.85,East,India,1355.4
O30643,C0071,2023-04-28,P005,Mouse,Electronics,1,479.57,South,India,479.57
O37076,C0139,2023-12-25,P009,Phone,Electronics,5,166.06,North,India,830.3
O85246,C0063,2023-06-25,P003,Milk,Food,1,162.58,East,India,162.58
O16648,C0034,2023-01-30,P006,Keyboard,Electronics,4,452.61,West,India,1810.44
O60279,C0014,2023-03-30,P001,Bread,Food,4,202.04,North,India,808.16
O90781,C0092,2023-11-16,P010,Notebook,Stationery,3,410.55,West,India,1231.65
O71039,C0146,2023-05-15,P009,Phone,Electronics,1,408.3,North,India,408.3
O69714,C0080,2024-12-01,P008,Shoes,Clothing,4,240.57,North,India,962.28
O90863,C0067,2024-01-08,P004,Laptop,Electronics,4,99.84,South,India,399.36
O69412,C0125,2023-01-31,P006,Keyboard,Electronics,1,242.91,East,India,242.91
O70455,C0044,2023-10-17,P006,Keyboard,Electronics,3,306.18,West,India,918.54
O63174,C0183,2023-04-20,P003,Milk,Food,3,282.51,North,India,847.53
O79828,C0119,2024-02-15,P002,Butter,Food,5,212.59,East,India,1062.95
O81820,C0041,2024-05-08,P010,Notebook,Stationery,4,42.37,South,India,169.48
O67062,C0146,2023-12-17,P004,Laptop,Electronics,5,350.13,West,India,1750.65
O85260,C0125,2023-04-28,P003,Milk,Food,5,302.08,North,India,1510.3999999999999
O68355,C0046,2023-11-12,P006,Keyboard,Electronics,4,44.11,North,India,176.44
O52914,C0127,2024-10-22,P002,Butter,Food,1,54.36,West,India,54.36
O29231,C0170,2023-06-02,P003,Milk,Food,4,270.32,North,India,1081.28
O35646,C0053,2024-11-28,P007,Shirt,Clothing,3,156.87,West,India,470.61
O55123,C0023,2024-08-19,P005,Mouse,Electronics,1,309.63,West,India,309.63
O26718,C0076,2023-03-05,P009,Phone,Electronics,3,451.53,West,India,1354.59
O83404,C0092,2023-04-23,P001,Bread,Food,3,434.18,North,India,1302.54
O87353,C0101,2024-10-02,P004,Laptop,Electronics,3,358.77,West,India,1076.31
O67041,C0140,2023-08-05,P007,Shirt,Clothing,2,242.69,West,India,485.38
O57223,C0107,2023-06-07,P004,Laptop,Electronics,3,498.75,West,India,1496.25
O11520,C0019,2024-10-25,P003,Milk,Food,1,80.56,South,India,80.56
O27796,C0022,2023-05-21,P008,Shoes,Clothing,4,431.47,West,India,1725.88
O91690,C0047,2024-04-10,P010,Notebook,Stationery,5,217.82,West,India,1089.1
O56570,C0058,2023-07-10,P008,Shoes,Clothing,4,306.24,West,India,1224.96
O41031,C0183,2024-05-28,P010,Notebook,Stationery,3,211.31,West,India,633.9300000000001
O14385,C0010,2024-08-04,P009,Phone,Electronics,4,355.39,East,India,1421.56
O20494,C0037,2024-06-23,P002,Butter,Food,3,237.82,West,India,713.46
O42142,C0121,2024-10-07,P002,Butter,Food,1,345.2,North,India,345.2
O90352,C0014,2023-12-18,P009,Phone,Electronics,5,391.48,East,India,1957.4
O77195,C0121,2024-08-10,P008,Shoes,Clothing,3,216.3,West,India,648.9000000000001
O31955,C0010,2024-12-12,P005,Mouse,Electronics,5,377.22,East,India,1886.1000000000001
O18050,C0162,2024-04-29,P010,Notebook,Stationery,5,92.85,East,India,464.25
O91830,C0007,2023-10-21,P001,Bread,Food,4,50.43,East,India,201.72
O46418,C0065,2023-05-16,P009,Phone,Electronics,5,147.68,North,India,738.4000000000001
O24621,C0155,2023-06-28,P005,Mouse,Electronics,5,372.09,North,India,1860.4499999999998
O32989,C0067,2024-12-18,P008,Shoes,Clothing,2,247.61,East,India,495.22
O54937,C0022,2023-05-29,P009,Phone,Electronics,5,467.63,North,India,2338.15
O64125,C0198,2024-01-28,P003,Milk,Food,2,333.73,West,India,667.46
O85727,C0188,2023-12-20,P003,Milk,Food,1,324.71,South,India,324.71
O31967,C0119,2024-02-13,P002,Butter,Food,4,157.67,North,India,630.68
O59781,C0175,2024-12-23,P009,Phone,Electronics,4,242.55,South,India,970.2
O11554,C0074,2024-04-04,P003,Milk,Food,4,342.46,West,India,1369.84
O22761,C0137,2024-10-14,P009,Phone,Electronics,3,478.53,North,India,1435.59
O53904,C0070,2023-10-01,P007,Shirt,Clothing,1,135.12,East,India,135.12
O70438,C0198,2024-11-22,P010,Notebook,Stationery,2,369.81,West,India,739.62
O78151,C0087,2024-11-24,P010,Notebook,Stationery,2,163.5,South,India,327.0
O18906,C0004,2024-02-26,P001,Bread,Food,1,267.38,North,India,267.38
O38759,C0186,2023-10-18,P008,Shoes,Clothing,3,104.61,East,India,313.83
O17455,C0153,2024-11-03,P001,Bread,Food,2,475.74,North,India,951.48
O21322,C0155,2023-05-14,P002,Butter,Food,4,331.63,North,India,1326.52
O24528,C0179,2023-07-08,P010,Notebook,Stationery,3,154.34,South,India,463.02
O46226,C0197,2024-03-13,P002,Butter,Food,3,136.09,West,India,408.27
O18177,C0098,2024-02-02,P002,Butter,Food,3,498.02,East,India,1494.06
O33321,C0113,2023-03-13,P005,Mouse,Electronics,4,489.92,East,India,1959.68
O33388,C0166,2024-05-18,P004,Laptop,Electronics,1,80.5,West,India,80.5
O90473,C0165,2023-04-19,P007,Shirt,Clothing,4,360.55,South,India,1442.2
O19557,C0019,2024-08-08,P002,Butter,Food,3,390.85,North,India,1172.5500000000002
O29510,C0168,2024-10-17,P001,Bread,Food,1,467.12,West,India,467.12
O29871,C0180,2023-12-04,P007,Shirt,Clothing,4,291.57,East,India,1166.28
O72670,C0112,2024-02-18,P009,Phone,Electronics,1,274.66,West,India,274.66
O73185,C0032,2024-08-03,P001,Bread,Food,5,468.17,West,India,2340.85
O99369,C0078,2024-02-15,P006,Keyboard,Electronics,1,319.81,East,India,319.81
O80074,C0088,2023-03-24,P002,Butter,Food,4,382.62,East,India,1530.48
O33149,C0142,2023-02-10,P005,Mouse,Electronics,4,333.76,South,India,1335.04
O23994,C0162,2024-12-06,P005,Mouse,Electronics,3,248.39,West,India,745.17
O28342,C0010,2023-07-17,P008,Shoes,Clothing,1,362.67,South,India,362.67
O74124,C0100,2023-03-06,P010,Notebook,Stationery,5,325.27,South,India,1626.35
O12151,C0010,2023-12-14,P008,Shoes,Clothing,1,175.48,West,India,175.48
O25491,C0055,2024-10-31,P001,Bread,Food,5,234.6,West,India,1173.0
O85936,C0060,2023-03-15,P009,Phone,Electronics,1,370.38,South,India,370.38
O71763,C0159,2023-02-16,P008,Shoes,Clothing,2,353.64,North,India,707.28
O32577,C0162,2023-02-21,P003,Milk,Food,3,412.16,North,India,1236.48
O90114,C0044,2024-08-28,P002,Butter,Food,1,410.72,West,India,410.72
O75161,C0153,2024-09-22,P002,Butter,Food,2,40.92,North,India,81.84
O54216,C0189,2024-11-25,P004,Laptop,Electronics,4,168.88,West,India,675.52
O52151,C0055,2023-02-16,P010,Notebook,Stationery,5,94.99,South,India,474.95
O45899,C0037,2024-03-01,P002,Butter,Food,2,351.18,North,India,702.36
O67496,C0063,2024-08-18,P009,Phone,Electronics,1,75.35,South,India,75.35
O30677,C0005,2024-05-13,P010,Notebook,Stationery,1,13.11,West,India,13.11
O95426,C0152,2023-10-18,P003,Milk,Food,4,349.82,North,India,1399.28
O37021,C0037,2024-10-17,P008,Shoes,Clothing,3,266.31,South,India,798.9300000000001
O32878,C0157,2024-12-09,P007,Shirt,Clothing,1,302.17,South,India,302.17
O92207,C0078,2023-12-23,P008,Shoes,Clothing,4,12.24,North,India,48.96
O25401,C0136,2023-04-08,P004,Laptop,Electronics,5,187.33,South,India,936.6500000000001
O70845,C0198,2024-10-03,P009,Phone,Electronics,2,145.45,South,India,290.9
O29558,C0176,2024-04-30,P004,Laptop,Electronics,4,96.4,North,India,385.6
O94523,C0094,2023-10-19,P001,Bread,Food,2,222.99,North,India,445.98
O15677,C0027,2023-02-23,P006,Keyboard,Electronics,5,96.18,West,India,480.90000000000003
O77489,C0030,2023-03-14,P001,Bread,Food,2,363.49,West,India,726.98
O64927,C0051,2024-11-24,P010,Notebook,Stationery,3,122.73,East,India,368.19
O39855,C0026,2023-08-31,P002,Butter,Food,4,436.24,East,India,1744.96
O19637,C0121,2024-08-22,P007,Shirt,Clothing,4,36.63,South,India,146.52
O38333,C0157,2024-04-10,P007,Shirt,Clothing,2,199.79,South,India,399.58
